Transaction_ID,Date,Region,Category,Units_Sold,Unit_Price,Revenue,Cost,Profit
TRX-13570,2025-12-24,Latin America,Laptop,4,1202.33,4809.33,3264.24,1545.1
TRX-13571,2025-03-16,North America,Smartphone,14,797.34,11162.83,7042.34,4120.49
TRX-13572,2025-12-21,Europe,Smartphone,11,828.86,9117.44,5258.61,3858.83
TRX-13573,2026-08-07,Latin America,Monitor,10,313.59,3135.92,2031.1,1104.83
TRX-13574,2025-07-07,Europe,Tablet,10,396.94,3969.37,2491.73,1477.64
TRX-13575,2026-11-16,North America,Monitor,2,290.17,580.35,398.78,181.56
TRX-13576,2025-10-17,Latin America,Tablet,9,412.63,3713.66,2222.78,1490.88
TRX-13577,2025-02-14,North America,Smartphone,12,792.26,9507.13,6257.44,3249.69
TRX-13578,2026-07-27,Latin America,Laptop,10,1252.27,12522.65,7799.56,4723.09
TRX-13579,2025-03-24,Latin America,Accessories,8,52.25,418.0,157.07,260.93
TRX-13580,2025-05-03,North America,Smartphone,8,769.19,6153.49,4185.22,1968.27
TRX-13581,2025-12-24,Asia Pacific,Laptop,5,1254.79,6273.93,4124.06,2149.87
TRX-13582,2026-06-12,Asia Pacific,Smartphone,3,789.46,2368.38,1427.11,941.27
TRX-13583,2025-03-07,Europe,Monitor,6,304.39,1826.33,1248.73,577.59
TRX-13584,2026-10-19,Europe,Tablet,14,381.39,5339.46,3404.33,1935.13
TRX-13585,2026-01-10,North America,Smartphone,9,831.11,7480.0,4592.67,2887.33
TRX-13586,2025-06-11,North America,Laptop,8,1216.99,9735.93,6433.97,3301.97
TRX-13587,2026-01-15,North America,Monitor,7,304.31,2130.15,1405.15,724.99
TRX-13588,2026-10-18,Asia Pacific,Accessories,14,52.01,728.15,286.1,442.05
TRX-13589,2025-12-24,Asia Pacific,Monitor,11,300.25,3302.75,2135.58,1167.17
TRX-13590,2025-07-07,Latin America,Tablet,8,396.42,3171.37,1931.81,1239.56
TRX-13591,2025-11-18,Latin America,Monitor,4,310.98,1243.94,812.15,431.78
TRX-13592,2026-03-26,North America,Accessories,6,51.21,307.27,117.49,189.79
TRX-13593,2026-04-19,North America,Laptop,14,1253.88,17554.28,11730.82,5823.45
TRX-13594,2025-01-13,Europe,Smartphone,5,835.21,4176.05,2487.88,1688.17
TRX-13595,2025-07-03,Asia Pacific,Tablet,12,395.29,4743.52,2883.48,1860.04
TRX-13596,2025-04-21,North America,Accessories,2,49.73,99.47,40.74,58.73
TRX-13597,2026-05-23,Asia Pacific,Tablet,8,390.24,3121.92,1961.23,1160.68
TRX-13598,2025-10-17,North America,Monitor,3,304.82,914.46,578.92,335.54
TRX-13599,2025-10-22,Latin America,Tablet,14,394.58,5524.14,3472.99,2051.16
TRX-13600,2026-03-27,North America,Accessories,5,51.43,257.15,104.64,152.51
TRX-13601,2025-08-03,Latin America,Smartphone,8,769.72,6157.79,3964.57,2193.22
TRX-13602,2026-09-24,Europe,Smartphone,11,769.31,8462.43,5416.03,3046.4
TRX-13603,2026-07-21,Europe,Tablet,9,388.18,3493.6,2237.51,1256.09
TRX-13604,2025-01-27,Europe,Laptop,13,1150.12,14951.5,9892.6,5058.9
TRX-13605,2026-09-22,North America,Tablet,9,404.8,3643.21,2167.45,1475.76
TRX-13606,2025-08-19,Europe,Monitor,14,289.42,4051.89,2897.91,1153.98
TRX-13607,2026-07-19,North America,Smartphone,5,772.8,3863.99,2619.51,1244.48
TRX-13608,2025-11-17,Asia Pacific,Smartphone,2,761.14,1522.28,965.79,556.48
TRX-13609,2025-08-21,Latin America,Smartphone,7,822.57,5757.97,3512.43,2245.54
TRX-13610,2026-11-01,Asia Pacific,Laptop,11,1237.48,13612.23,9210.37,4401.86
TRX-13611,2026-03-13,North America,Laptop,11,1159.44,12753.87,8497.79,4256.08
TRX-13612,2026-06-17,Europe,Accessories,7,51.2,358.38,135.61,222.78
TRX-13613,2026-02-07,Latin America,Tablet,12,397.34,4768.1,3128.04,1640.06
TRX-13614,2025-02-22,Europe,Tablet,13,389.58,5064.59,3316.85,1747.74
TRX-13615,2025-11-09,Asia Pacific,Monitor,8,303.64,2429.13,1544.31,884.82
TRX-13616,2025-10-08,North America,Smartphone,8,774.28,6194.23,3957.4,2236.83
TRX-13617,2026-12-27,Latin America,Laptop,5,1230.83,6154.13,3822.51,2331.62
TRX-13618,2025-01-31,Latin America,Monitor,1,286.43,286.43,198.65,87.78
TRX-13619,2025-12-03,North America,Monitor,13,313.77,4079.06,2672.25,1406.81
TRX-13620,2025-07-02,North America,Laptop,11,1148.63,12634.88,8847.5,3787.38
TRX-13621,2025-01-23,Latin America,Tablet,13,403.18,5241.31,3297.92,1943.39
TRX-13622,2026-06-28,Asia Pacific,Smartphone,4,832.18,3328.7,1965.36,1363.34
TRX-13623,2026-03-22,Asia Pacific,Tablet,4,380.48,1521.9,966.14,555.77
TRX-13624,2025-03-15,Europe,Monitor,11,299.96,3299.51,2092.89,1206.62
TRX-13625,2025-01-10,Latin America,Smartphone,3,788.0,2364.0,1548.2,815.8
TRX-13626,2026-04-29,North America,Accessories,8,50.4,403.21,162.19,241.03
TRX-13627,2026-04-01,North America,Monitor,3,291.76,875.29,583.76,291.53
TRX-13628,2026-07-20,North America,Tablet,13,382.6,4973.75,3223.49,1750.26
TRX-13629,2026-07-18,North America,Tablet,5,405.04,2025.19,1287.68,737.51
TRX-13630,2026-10-22,Latin America,Tablet,2,396.67,793.35,501.94,291.41
TRX-13631,2025-06-09,Asia Pacific,Laptop,6,1214.7,7288.19,4704.08,2584.11
TRX-13632,2025-01-14,Europe,Monitor,6,291.32,1747.9,1172.06,575.83
TRX-13633,2025-06-27,Asia Pacific,Smartphone,8,787.1,6296.79,3887.05,2409.75
TRX-13634,2026-02-16,Europe,Tablet,8,402.47,3219.74,2064.75,1154.99
TRX-13635,2025-02-22,North America,Tablet,1,403.72,403.72,252.05,151.68
TRX-13636,2026-02-12,North America,Laptop,5,1184.68,5923.39,4083.66,1839.73
TRX-13637,2025-01-22,Latin America,Smartphone,2,782.4,1564.81,1036.01,528.8
TRX-13638,2025-01-30,North America,Monitor,10,293.21,2932.11,2097.37,834.74
TRX-13639,2026-12-04,Latin America,Accessories,12,48.37,580.48,233.99,346.49
TRX-13640,2025-09-17,Latin America,Laptop,5,1179.05,5895.24,3872.36,2022.88
TRX-13641,2025-07-24,Latin America,Monitor,10,290.98,2909.83,1992.4,917.43
TRX-13642,2025-02-28,North America,Accessories,12,50.67,608.03,228.84,379.19
TRX-13643,2026-04-16,North America,Tablet,9,402.76,3624.86,2315.64,1309.23
TRX-13644,2026-04-11,Asia Pacific,Tablet,4,395.3,1581.21,1038.38,542.84
TRX-13645,2025-01-12,Europe,Smartphone,8,786.07,6288.53,4074.42,2214.12
TRX-13646,2026-09-23,Asia Pacific,Accessories,1,48.69,48.69,19.54,29.15
TRX-13647,2025-10-17,North America,Tablet,8,401.42,3211.35,1924.63,1286.72
TRX-13648,2025-12-20,Europe,Tablet,6,416.76,2500.54,1482.32,1018.22
TRX-13649,2026-10-01,Latin America,Smartphone,8,814.86,6518.85,4133.33,2385.52
TRX-13650,2025-03-16,Europe,Monitor,6,307.33,1843.99,1181.74,662.26
TRX-13651,2026-12-17,Latin America,Tablet,11,413.38,4547.13,2621.92,1925.21
TRX-13652,2026-07-15,North America,Laptop,3,1182.2,3546.59,2345.83,1200.76
TRX-13653,2026-08-14,Europe,Laptop,12,1147.55,13770.54,10070.35,3700.19
TRX-13654,2026-03-17,Latin America,Monitor,11,303.68,3340.44,2238.87,1101.58
TRX-13655,2025-08-29,Asia Pacific,Accessories,8,48.44,387.55,166.41,221.13
TRX-13656,2025-06-03,Asia Pacific,Smartphone,5,805.52,4027.62,2568.72,1458.9
TRX-13657,2025-04-06,Latin America,Laptop,12,1228.74,14744.89,9638.12,5106.78
TRX-13658,2026-12-27,Asia Pacific,Laptop,10,1234.04,12340.37,7718.95,4621.41
TRX-13659,2025-10-21,Asia Pacific,Monitor,5,294.06,1470.28,984.86,485.41
TRX-13660,2025-07-28,Europe,Accessories,12,50.06,600.75,242.01,358.74
TRX-13661,2025-12-09,Asia Pacific,Accessories,7,50.6,354.23,145.19,209.04
TRX-13662,2025-03-29,Europe,Monitor,6,309.58,1857.51,1172.24,685.27
TRX-13663,2026-01-25,North America,Laptop,9,1231.37,11082.3,6927.28,4155.02
TRX-13664,2025-11-21,Asia Pacific,Smartphone,7,839.04,5873.27,3520.59,2352.67
TRX-13665,2025-06-06,North America,Laptop,3,1140.97,3422.91,2322.36,1100.55
TRX-13666,2026-10-30,Asia Pacific,Accessories,11,49.69,546.56,222.43,324.13
TRX-13667,2026-10-13,Latin America,Laptop,11,1170.73,12877.98,8591.9,4286.08
TRX-13668,2026-09-25,Latin America,Smartphone,12,769.59,9235.1,5838.58,3396.52
TRX-13669,2026-07-31,North America,Tablet,5,416.46,2082.3,1237.4,844.91
TRX-13670,2026-09-11,North America,Laptop,9,1259.76,11337.8,7267.1,4070.7
TRX-13671,2026-10-21,North America,Monitor,11,290.42,3194.6,2209.97,984.63
TRX-13672,2025-05-17,Latin America,Tablet,13,381.54,4959.99,3167.04,1792.95
TRX-13673,2026-11-05,North America,Monitor,10,293.25,2932.52,2078.22,854.29
TRX-13674,2026-03-04,Latin America,Monitor,14,310.05,4340.64,2690.77,1649.88
TRX-13675,2026-03-28,North America,Monitor,2,293.82,587.63,381.58,206.05
TRX-13676,2026-09-04,Europe,Laptop,1,1146.83,1146.83,808.22,338.61
TRX-13677,2025-05-21,Europe,Accessories,11,47.76,525.39,211.71,313.67
TRX-13678,2025-03-24,Asia Pacific,Tablet,8,397.1,3176.78,2000.98,1175.8
TRX-13679,2025-06-26,Europe,Smartphone,8,834.55,6676.37,4180.71,2495.66
TRX-13680,2025-07-17,North America,Accessories,2,48.93,97.86,40.79,57.06
TRX-13681,2026-09-16,Europe,Laptop,14,1191.26,16677.62,11331.55,5346.07
TRX-13682,2026-07-22,Europe,Monitor,13,288.06,3744.75,2619.45,1125.3
TRX-13683,2026-11-22,North America,Smartphone,8,799.49,6395.89,3871.82,2524.07
TRX-13684,2026-02-25,Europe,Tablet,5,407.86,2039.31,1241.58,797.73
TRX-13685,2026-02-05,North America,Accessories,2,48.86,97.71,39.37,58.34
TRX-13686,2026-11-29,Europe,Accessories,7,48.98,342.88,146.34,196.54
TRX-13687,2026-04-16,North America,Smartphone,7,827.36,5791.51,3409.81,2381.69
TRX-13688,2025-08-06,Latin America,Laptop,3,1141.24,3423.73,2393.16,1030.57
TRX-13689,2026-12-30,Latin America,Tablet,14,405.46,5676.42,3653.33,2023.1
TRX-13690,2026-09-24,Asia Pacific,Smartphone,1,791.51,791.51,514.46,277.05
TRX-13691,2025-06-24,Europe,Monitor,11,293.95,3233.47,2302.19,931.27
TRX-13692,2025-01-23,Asia Pacific,Tablet,4,406.3,1625.22,1010.83,614.38
TRX-13693,2026-12-26,North America,Accessories,2,51.67,103.35,39.34,64.01
TRX-13694,2025-08-23,Latin America,Smartphone,4,804.67,3218.69,2065.33,1153.36
TRX-13695,2025-01-13,North America,Accessories,8,47.66,381.24,156.66,224.58
TRX-13696,2025-04-11,Asia Pacific,Accessories,2,49.81,99.61,38.66,60.95
TRX-13697,2026-06-20,North America,Accessories,1,49.81,49.81,20.41,29.4
TRX-13698,2026-06-07,North America,Laptop,11,1205.26,13257.81,8922.28,4335.53
TRX-13699,2026-03-28,North America,Accessories,14,50.85,711.97,290.61,421.36
TRX-13700,2026-03-07,North America,Monitor,3,285.58,856.74,627.72,229.02
TRX-13701,2026-08-29,Latin America,Monitor,10,300.06,3000.6,2071.44,929.16
TRX-13702,2026-12-14,North America,Tablet,7,403.53,2824.73,1673.0,1151.72
TRX-13703,2026-06-17,North America,Accessories,13,49.22,639.82,264.28,375.54
TRX-13704,2026-12-24,Latin America,Accessories,12,50.84,610.1,246.83,363.27
TRX-13705,2026-10-14,North America,Smartphone,6,778.25,4669.53,3144.58,1524.95
TRX-13706,2025-10-20,North America,Laptop,6,1178.08,7068.51,4739.84,2328.67
TRX-13707,2025-04-11,Asia Pacific,Tablet,7,418.51,2929.57,1692.23,1237.34
TRX-13708,2026-05-17,Latin America,Accessories,8,49.24,393.92,165.65,228.28
TRX-13709,2025-10-31,Europe,Smartphone,3,787.72,2363.16,1472.62,890.54
TRX-13710,2026-06-24,North America,Laptop,3,1211.48,3634.45,2423.57,1210.88
TRX-13711,2026-07-07,Asia Pacific,Tablet,10,418.84,4188.39,2472.47,1715.92
TRX-13712,2025-12-21,Latin America,Tablet,13,419.32,5451.2,3218.26,2232.95
TRX-13713,2025-10-30,North America,Accessories,8,50.4,403.19,163.72,239.47
TRX-13714,2026-05-11,Europe,Tablet,12,380.04,4560.52,2958.44,1602.08
TRX-13715,2026-10-20,North America,Smartphone,13,832.05,10816.68,6625.5,4191.18
TRX-13716,2025-08-15,Asia Pacific,Tablet,14,402.81,5639.33,3330.01,2309.32
TRX-13717,2025-08-24,Latin America,Monitor,13,295.98,3847.74,2554.41,1293.33
TRX-13718,2026-03-31,Asia Pacific,Smartphone,7,826.34,5784.35,3436.67,2347.68
TRX-13719,2025-01-13,Latin America,Laptop,10,1187.98,11879.8,8199.07,3680.73
TRX-13720,2025-07-29,Europe,Laptop,5,1144.09,5720.43,3925.82,1794.6
TRX-13721,2026-02-01,North America,Accessories,4,51.61,206.42,81.07,125.35
TRX-13722,2025-04-10,Asia Pacific,Accessories,6,50.23,301.38,122.26,179.11
TRX-13723,2025-01-31,Europe,Monitor,9,295.14,2656.3,1828.52,827.78
TRX-13724,2026-06-12,Europe,Laptop,6,1170.11,7020.64,4849.58,2171.06
TRX-13725,2026-10-11,North America,Laptop,8,1211.26,9690.05,6344.71,3345.33
TRX-13726,2025-11-25,Asia Pacific,Laptop,1,1164.97,1164.97,789.86,375.1
TRX-13727,2025-06-15,North America,Laptop,12,1178.86,14146.35,9662.0,4484.34
TRX-13728,2026-04-04,North America,Tablet,14,405.46,5676.46,3347.3,2329.16
TRX-13729,2025-04-10,Latin America,Smartphone,6,830.52,4983.14,3112.75,1870.4
TRX-13730,2026-09-13,Latin America,Smartphone,14,802.63,11236.84,7227.72,4009.12
TRX-13731,2025-06-22,North America,Monitor,14,307.77,4308.82,2756.99,1551.84
TRX-13732,2025-06-11,Latin America,Tablet,2,410.52,821.04,503.34,317.7
TRX-13733,2026-12-29,Asia Pacific,Laptop,3,1219.72,3659.17,2503.73,1155.43
TRX-13734,2025-09-20,Latin America,Laptop,6,1169.5,7017.0,4690.39,2326.62
TRX-13735,2025-10-01,Europe,Accessories,2,51.83,103.67,40.97,62.7
TRX-13736,2025-01-03,North America,Accessories,4,49.68,198.73,76.66,122.06
TRX-13737,2025-01-28,North America,Monitor,6,286.33,1717.96,1202.8,515.15
TRX-13738,2025-11-22,Asia Pacific,Laptop,5,1169.35,5846.77,4153.59,1693.18
TRX-13739,2025-05-29,North America,Monitor,6,307.97,1847.8,1206.21,641.59
TRX-13740,2026-06-24,Latin America,Tablet,6,382.77,2296.59,1517.44,779.15
TRX-13741,2026-05-03,Europe,Smartphone,8,771.79,6174.31,4163.06,2011.26
TRX-13742,2026-03-14,North America,Laptop,9,1223.31,11009.76,7355.06,3654.71
TRX-13743,2025-03-06,Latin America,Tablet,5,415.7,2078.52,1274.48,804.04
TRX-13744,2025-12-22,Europe,Laptop,6,1216.05,7296.29,4841.46,2454.82
TRX-13745,2026-06-17,North America,Accessories,6,48.61,291.67,121.6,170.07
TRX-13746,2025-09-09,North America,Monitor,6,286.6,1719.61,1236.44,483.17
TRX-13747,2025-08-23,North America,Accessories,2,50.58,101.15,41.92,59.23
TRX-13748,2025-08-15,Europe,Smartphone,4,763.79,3055.17,2059.07,996.1
TRX-13749,2026-06-09,North America,Accessories,1,50.56,50.56,20.42,30.15
TRX-13750,2025-11-09,North America,Laptop,14,1167.07,16338.97,10791.81,5547.16
TRX-13751,2025-02-18,Latin America,Accessories,12,52.02,624.28,247.61,376.67
TRX-13752,2025-04-28,Latin America,Laptop,1,1197.01,1197.01,818.88,378.13
TRX-13753,2025-02-23,Latin America,Smartphone,1,777.92,777.92,513.52,264.39
TRX-13754,2026-10-12,Latin America,Accessories,7,51.77,362.36,136.24,226.12
TRX-13755,2026-07-19,North America,Monitor,1,292.62,292.62,208.07,84.55
TRX-13756,2025-02-13,Europe,Monitor,6,294.2,1765.19,1151.67,613.51
TRX-13757,2025-02-22,North America,Monitor,2,310.03,620.06,390.14,229.91
TRX-13758,2026-08-09,Asia Pacific,Accessories,6,49.04,294.26,121.96,172.31
TRX-13759,2026-07-12,Europe,Accessories,6,49.55,297.3,122.08,175.22
TRX-13760,2026-06-09,Asia Pacific,Accessories,12,49.24,590.86,235.52,355.34
TRX-13761,2026-11-08,North America,Laptop,11,1153.97,12693.65,8977.34,3716.31
TRX-13762,2025-04-12,Europe,Smartphone,3,763.11,2289.33,1483.19,806.15
TRX-13763,2026-02-02,Europe,Monitor,8,306.74,2453.89,1520.03,933.86
TRX-13764,2025-05-18,Latin America,Laptop,11,1217.42,13391.58,8503.09,4888.49
TRX-13765,2026-11-06,North America,Monitor,4,293.47,1173.88,830.61,343.27
TRX-13766,2026-01-22,Asia Pacific,Laptop,13,1175.47,15281.13,10111.6,5169.53
TRX-13767,2025-04-21,Europe,Accessories,7,52.23,365.58,134.58,230.99
TRX-13768,2026-09-06,Europe,Monitor,4,314.63,1258.52,814.58,443.94
TRX-13769,2025-01-17,Latin America,Accessories,1,49.87,49.87,19.88,29.99
TRX-13770,2025-07-01,Europe,Monitor,6,309.07,1854.44,1235.59,618.85
TRX-13771,2026-06-20,Latin America,Tablet,5,409.47,2047.34,1295.18,752.16
TRX-13772,2026-06-25,Europe,Laptop,9,1175.68,10581.1,7449.11,3131.99
TRX-13773,2025-06-20,Europe,Tablet,14,382.34,5352.8,3434.55,1918.24
TRX-13774,2026-02-13,North America,Laptop,14,1157.11,16199.49,11206.21,4993.28
TRX-13775,2026-01-13,Europe,Smartphone,9,827.06,7443.57,4567.56,2876.01
TRX-13776,2025-07-07,Latin America,Monitor,12,306.94,3683.24,2357.28,1325.96
TRX-13777,2025-08-18,Latin America,Smartphone,11,813.15,8944.61,5247.6,3697.01
TRX-13778,2025-04-29,Latin America,Smartphone,13,770.45,10015.87,6497.18,3518.69
TRX-13779,2025-06-05,Asia Pacific,Laptop,8,1216.79,9734.33,6088.2,3646.13
TRX-13780,2026-11-18,Europe,Tablet,7,410.89,2876.2,1828.86,1047.34
TRX-13781,2026-04-10,North America,Accessories,14,51.8,725.24,288.31,436.93
TRX-13782,2025-04-14,North America,Laptop,2,1141.59,2283.18,1550.72,732.45
TRX-13783,2026-08-27,Asia Pacific,Accessories,14,50.92,712.91,274.05,438.86
TRX-13784,2026-11-29,Europe,Smartphone,8,761.53,6092.22,4193.14,1899.09
TRX-13785,2026-05-17,Latin America,Accessories,3,51.03,153.1,59.24,93.86
TRX-13786,2026-11-24,Asia Pacific,Tablet,6,405.42,2432.55,1542.56,889.99
TRX-13787,2026-11-13,Asia Pacific,Laptop,10,1157.8,11578.02,7957.45,3620.57
TRX-13788,2026-11-30,Latin America,Tablet,7,410.64,2874.51,1813.72,1060.8
TRX-13789,2025-06-24,Asia Pacific,Tablet,12,382.73,4592.81,3061.13,1531.68
TRX-13790,2026-11-05,Asia Pacific,Laptop,6,1239.17,7435.01,4571.0,2864.01
TRX-13791,2026-02-25,Latin America,Tablet,5,390.48,1952.39,1224.3,728.09
TRX-13792,2025-05-14,Europe,Monitor,4,305.67,1222.66,804.64,418.02
TRX-13793,2026-01-26,North America,Monitor,2,312.71,625.42,417.05,208.37
TRX-13794,2026-05-16,North America,Monitor,9,295.19,2656.75,1728.37,928.39
TRX-13795,2026-10-27,Latin America,Accessories,14,50.01,700.2,282.83,417.37
TRX-13796,2025-02-02,Latin America,Tablet,7,398.52,2789.67,1715.38,1074.29
TRX-13797,2025-02-24,Europe,Laptop,7,1158.91,8112.39,5818.02,2294.37
TRX-13798,2026-06-03,Asia Pacific,Laptop,4,1210.84,4843.35,3284.85,1558.5
TRX-13799,2026-09-30,Europe,Accessories,14,51.22,717.01,276.35,440.66
TRX-13800,2025-01-12,Asia Pacific,Laptop,5,1250.02,6250.12,3866.84,2383.28
TRX-13801,2026-06-12,Asia Pacific,Monitor,6,310.52,1863.14,1141.38,721.76
TRX-13802,2026-12-21,Europe,Tablet,12,400.4,4804.81,3036.34,1768.47
TRX-13803,2026-07-09,Latin America,Laptop,11,1226.28,13489.1,8717.39,4771.71
TRX-13804,2026-01-08,Latin America,Laptop,12,1236.09,14833.13,9422.17,5410.96
TRX-13805,2026-04-29,Europe,Smartphone,2,799.48,1598.96,1048.55,550.41
TRX-13806,2026-10-09,Asia Pacific,Smartphone,4,769.23,3076.94,1993.23,1083.71
TRX-13807,2025-08-16,Asia Pacific,Smartphone,13,795.03,10335.45,6662.4,3673.05
TRX-13808,2026-09-15,Asia Pacific,Tablet,4,413.7,1654.8,967.74,687.06
TRX-13809,2025-11-03,Asia Pacific,Monitor,12,302.9,3634.79,2283.23,1351.56
TRX-13810,2026-04-02,Europe,Monitor,13,306.73,3987.54,2578.57,1408.97
TRX-13811,2025-06-09,North America,Monitor,4,290.56,1162.23,813.25,348.98
TRX-13812,2025-11-27,Latin America,Tablet,7,418.57,2930.01,1751.15,1178.86
TRX-13813,2025-08-13,Latin America,Tablet,13,396.16,5150.12,3376.9,1773.22
TRX-13814,2026-12-30,North America,Smartphone,7,812.29,5686.04,3476.89,2209.14
TRX-13815,2026-05-19,Asia Pacific,Laptop,7,1142.26,7995.85,5494.16,2501.69
TRX-13816,2026-04-01,North America,Accessories,7,48.14,336.96,145.82,191.13
TRX-13817,2025-02-14,North America,Accessories,2,51.41,102.82,39.63,63.19
TRX-13818,2025-08-02,North America,Laptop,5,1256.16,6280.78,,2372.92
TRX-13819,2025-02-28,Latin America,Smartphone,10,785.6,7856.04,4798.83,3057.21
TRX-13820,2026-10-06,Latin America,Laptop,2,1144.46,2288.92,1646.93,641.99
TRX-13821,2026-09-08,North America,Laptop,5,1183.3,5916.52,4130.04,1786.48
TRX-13822,2025-07-14,North America,Accessories,12,47.59,571.05,228.8,342.25
TRX-13823,2026-05-04,North America,Smartphone,6,775.39,4652.34,2957.59,1694.75
TRX-13824,2025-06-06,Asia Pacific,Tablet,3,410.1,1230.3,768.74,461.56
TRX-13825,2026-09-02,Asia Pacific,Accessories,6,52.19,313.11,125.36,187.76
TRX-13826,2025-08-14,Asia Pacific,Tablet,5,383.5,1917.49,1234.73,682.76
TRX-13827,2026-02-16,Latin America,Smartphone,4,804.63,3218.53,2074.41,1144.12
TRX-13828,2025-07-24,Europe,Laptop,10,1170.47,11704.66,7914.98,3789.68
TRX-13829,2025-03-20,North America,Monitor,9,289.17,2602.55,1742.31,860.24
TRX-13830,2025-05-04,North America,Monitor,11,291.57,3207.26,2090.76,1116.51
TRX-13831,2026-04-16,Europe,Smartphone,14,806.22,11287.09,6881.13,4405.97
TRX-13832,2025-08-06,North America,Monitor,8,286.95,2295.63,1580.56,715.08
TRX-13833,2026-05-31,Asia Pacific,Tablet,12,397.37,4768.42,3133.54,1634.89
TRX-13834,2026-08-25,Asia Pacific,Monitor,7,289.06,2023.4,1358.85,664.55
TRX-13835,2025-04-14,Europe,Smartphone,11,781.81,8599.96,5435.23,3164.73
TRX-13836,2026-01-28,Asia Pacific,Smartphone,1,775.26,775.26,476.26,299.0
TRX-13837,2026-09-23,Europe,Tablet,9,415.32,3737.87,2309.3,1428.57
TRX-13838,2026-10-07,Asia Pacific,Monitor,9,306.24,2756.16,1874.73,881.44
TRX-13839,2026-08-31,North America,Monitor,6,311.05,1866.32,1168.54,697.78
TRX-13840,2026-03-10,Latin America,Laptop,7,1186.02,8302.11,5560.24,2741.87
TRX-13841,2025-11-27,Asia Pacific,Accessories,13,49.07,637.87,250.17,387.7
TRX-13842,2025-05-23,Europe,Smartphone,3,790.45,2371.34,1493.53,877.82
TRX-13843,2026-06-24,Latin America,Laptop,5,1142.23,5711.13,3853.34,1857.79
TRX-13844,2025-10-05,North America,Smartphone,7,817.98,5725.83,3508.17,2217.66
TRX-13845,2025-08-21,Latin America,Laptop,1,1181.97,1181.97,818.77,363.2
TRX-13846,2026-06-13,Europe,Accessories,12,49.07,588.8,241.28,347.52
TRX-13847,2026-07-25,North America,Laptop,1,1211.78,1211.78,779.62,432.16
TRX-13848,2025-03-31,North America,Smartphone,5,794.9,3974.5,2463.45,1511.05
TRX-13849,2026-05-07,Asia Pacific,Monitor,9,314.43,2829.83,1824.94,1004.88
TRX-13850,2025-07-18,Latin America,Smartphone,7,788.5,5519.5,3531.41,1988.09
TRX-13851,2025-12-28,Asia Pacific,Tablet,1,404.56,404.56,240.92,163.64
TRX-13852,2026-03-17,North America,Tablet,13,392.47,5102.06,3362.11,1739.95
TRX-13853,2025-01-26,Asia Pacific,Tablet,13,419.62,5455.11,3241.94,2213.17
TRX-13854,2025-01-25,Asia Pacific,Tablet,12,397.8,4773.65,2898.71,1874.94
TRX-13855,2026-01-29,Europe,Accessories,5,50.67,253.35,96.23,157.12
TRX-13856,2026-05-22,Asia Pacific,Monitor,8,288.8,2310.41,1674.49,635.92
TRX-13857,2025-10-28,North America,Monitor,8,306.99,2455.93,1565.05,890.88
TRX-13858,2025-12-05,Asia Pacific,Smartphone,12,781.54,9378.44,6245.16,3133.29
TRX-13859,2025-09-24,North America,Laptop,2,1193.83,2387.67,1585.69,801.97
TRX-13860,2026-04-06,North America,Smartphone,7,830.65,5814.55,3460.07,2354.48
TRX-13861,2026-11-24,Europe,Smartphone,10,837.64,8376.44,5100.46,3275.98
TRX-13862,2026-04-01,North America,Smartphone,5,793.97,3969.83,2377.47,1592.36
TRX-13863,2025-12-26,North America,Smartphone,9,826.78,7441.06,4427.14,3013.92
TRX-13864,2025-03-09,Europe,Monitor,3,286.6,859.8,588.16,271.64
TRX-13865,2026-02-16,North America,Laptop,1,1241.71,1241.71,829.45,412.26
TRX-13866,2026-05-06,Europe,Smartphone,13,810.36,10534.69,6518.93,4015.76
TRX-13867,2025-02-18,Latin America,Monitor,4,299.66,1198.64,789.17,409.48
TRX-13868,2026-11-18,Latin America,Smartphone,7,831.2,5818.38,3418.13,2400.25
TRX-13869,2026-07-18,Latin America,Tablet,1,413.81,413.81,252.26,161.55
TRX-13870,2025-04-12,North America,Smartphone,2,783.76,1567.51,965.17,602.34
TRX-13871,2025-08-04,Asia Pacific,Smartphone,14,823.32,11526.47,6822.34,4704.12
TRX-13872,2026-03-14,Europe,Accessories,5,48.0,239.99,97.94,142.05
TRX-13873,2026-12-01,Latin America,Tablet,9,412.91,3716.2,2274.28,1441.92
TRX-13874,2026-07-23,Europe,Laptop,14,1221.05,17094.77,11058.05,6036.72
TRX-13875,2026-07-13,Latin America,Smartphone,1,767.03,767.03,500.29,266.74
TRX-13876,2025-06-08,Latin America,Laptop,12,1221.97,14663.64,9744.42,4919.21
TRX-13877,2026-05-04,North America,Tablet,4,403.22,1612.88,1045.63,567.26
TRX-13878,2026-11-17,Europe,Smartphone,12,807.56,9690.77,6158.9,3531.87
TRX-13879,2025-08-30,North America,Accessories,14,48.95,685.36,277.35,408.01
TRX-13880,2025-01-05,Europe,Monitor,3,292.99,878.98,614.9,264.09
TRX-13881,2026-08-19,Europe,Accessories,14,51.31,718.38,292.59,425.79
TRX-13882,2025-12-27,Asia Pacific,Accessories,5,48.78,243.92,99.99,143.93
TRX-13883,2026-04-04,Latin America,Monitor,5,298.39,1491.94,991.05,500.89
TRX-13884,2025-09-05,North America,Monitor,10,305.84,3058.44,1915.6,1142.83
TRX-13885,2026-07-20,Asia Pacific,Monitor,2,287.39,574.78,415.69,159.08
